chr1	1351385	1351918	Peak_18747	201	.	3.76831	9.80847	6.93866	283
chr1	1353600	1357232	Peak_6712	297	.	4.28466	13.77646	10.37270	1887
chr1	1358311	1359500	Peak_70142	95	.	2.67003	5.53144	3.34279	933
chr1	1373588	1374675	Peak_1492	444	.	5.11403	19.77935	15.56771	665
chr1	1375831	1376391	Peak_58025	110	.	2.69688	6.11664	3.83155	301
chr1	1397576	1398629	Peak_8307	275	.	3.95504	12.89295	9.60725	739
chr1	1399928	1401249	Peak_8308	275	.	3.95504	12.89295	9.60725	557
chr1	1405541	1406687	Peak_4259	336	.	4.47493	15.38637	11.73781	686
chr1	1408037	1409367	Peak_74652	91	.	2.47214	5.32932	3.17204	213
chr1	1418582	1420041	Peak_64952	100	.	2.91772	5.73305	3.50157	1112
chr1	1420401	1421646	Peak_7558	282	.	4.37587	13.14936	9.80414	165
chr1	1422714	1423066	Peak_91123	76	.	2.67469	4.71970	2.66455	222
chr1	1429539	1438870	Peak_1812	422	.	4.87250	18.87050	14.77302	1883
chr1	1505812	1506189	Peak_38403	140	.	3.28226	7.38499	4.88627	185
chr1	1539521	1539882	Peak_12913	233	.	4.01133	11.10580	8.04792	160
chr1	1540692	1541127	Peak_19574	201	.	3.11838	9.80723	6.93866	262
chr1	1572476	1573937	Peak_13478	231	.	3.91380	11.07828	8.04792	1152
chr1	1575219	1576015	Peak_129628	46	.	2.15771	3.52909	1.71033	308
chr1	1613667	1614861	Peak_13873	231	.	3.65850	11.00655	7.99262	633
chr1	1616392	1617523	Peak_1255	459	.	5.27313	20.36296	16.06074	565
chr1	1630352	1632414	Peak_22927	184	.	3.64679	9.18052	6.41664	465
chr1	1678062	1679541	Peak_4363	336	.	4.74041	15.30153	11.66105	521
chr1	1681105	1681663	Peak_38442	140	.	3.28226	7.38499	4.88627	353
chr1	1686672	1687253	Peak_32252	154	.	3.40377	7.96829	5.38142	458
chr1	1757546	1758628	Peak_10751	248	.	4.13284	11.77436	8.61608	951
chr1	1758969	1760167	Peak_1369	447	.	5.46948	19.89991	15.63772	409
chr1	1775180	1777693	Peak_31869	157	.	3.02334	8.01145	5.42067	826
chr1	1779017	1783864	Peak_117	692	.	6.61354	29.89977	24.31013	3551
chr1	1845757	1848357	Peak_3475	358	.	4.44928	16.25024	12.48935	1098
chr1	1853538	1853918	Peak_25533	172	.	3.27293	8.69037	5.98554	199
chr1	1854041	1854404	Peak_44369	130	.	3.13347	6.94916	4.52720	160
chr1	1857202	1860929	Peak_3014	371	.	4.98343	16.79253	12.95011	2485
chr1	1879956	1882818	Peak_3618	353	.	4.86192	16.04160	12.29778	2082
chr1	1883372	1883849	Peak_6879	294	.	4.26099	13.69466	10.30452	297
chr1	1889186	1889758	Peak_114897	59	.	2.41755	4.02702	2.11174	139
chr1	1891947	1892942	Peak_48985	123	.	3.02724	6.63233	4.26126	86
chr1	1907912	1908698	Peak_8997	265	.	4.25436	12.45566	9.20466	567
chr1	1909847	1910201	Peak_22962	184	.	3.64679	9.18052	6.41664	183
chr1	1918154	1919117	Peak_4147	341	.	4.35043	15.55861	11.89585	595
chr1	2132324	2133018	Peak_30280	159	.	3.05633	8.13240	5.51489	472
chr1	2133689	2134140	Peak_11258	248	.	3.95517	11.77222	8.61608	116
chr1	2135731	2136259	Peak_86726	81	.	2.52077	4.90619	2.82681	140
chr1	2190099	2190567	Peak_6262	299	.	3.98835	13.86422	10.42150	259
chr1	2190657	2191502	Peak_89583	76	.	2.16300	4.76055	2.69824	650
chr1	2191703	2194338	Peak_10767	248	.	4.13284	11.77436	8.61608	509
chr1	2195325	2196348	Peak_2619	390	.	4.79448	17.53938	13.60796	298
chr1	2198584	2199380	Peak_2372	395	.	4.28434	17.75421	13.79166	439
chr1	2199801	2201269	Peak_6332	299	.	4.49738	13.85511	10.41291	299
chr1	2203383	2204803	Peak_6725	297	.	4.28466	13.77646	10.37270	909
chr1	2205434	2206358	Peak_549	538	.	5.71245	23.53512	18.81242	339
chr1	2206867	2209637	Peak_316	592	.	6.32007	25.70306	20.67445	1324
chr1	2212194	2214143	Peak_105	700	.	6.92763	30.10336	24.44547	1156
chr1	2214230	2215349	Peak_1117	469	.	5.59099	20.70150	16.33400	254
chr1	2226586	2227171	Peak_53276	115	.	2.58612	6.35161	4.02191	165
chr1	2229491	2230843	Peak_23006	184	.	3.64679	9.18052	6.41664	746
chr1	2230923	2241220	Peak_3513	358	.	4.36062	16.22115	12.46686	3265
chr1	2245427	2252636	Peak_297	599	.	5.73429	26.05157	20.98859	2261
chr1	2254039	2255135	Peak_68963	98	.	2.40140	5.61949	3.42283	678
chr1	2256399	2257018	Peak_68154	98	.	2.60702	5.64714	3.44371	453
chr1	2257121	2259307	Peak_51424	118	.	2.57884	6.47701	4.13025	2018
chr1	2270083	2273412	Peak_41125	135	.	2.53368	7.18782	4.72837	2787
chr1	2273489	2276715	Peak_474	550	.	5.42804	24.01321	19.20886	2966
chr1	2277699	2279233	Peak_7343	287	.	4.15538	13.32645	9.96892	884
chr1	2279370	2280260	Peak_25654	172	.	3.40602	8.67725	5.97373	224
chr1	2283500	2284826	Peak_23014	184	.	3.64679	9.18052	6.41664	839
chr1	2287543	2290797	Peak_2469	390	.	5.10494	17.55407	13.60796	2584
chr1	2290994	2291846	Peak_41194	135	.	2.80163	7.18288	4.72367	157
chr1	2293822	2295130	Peak_18826	201	.	3.76831	9.80847	6.93866	826
chr1	2298725	2300994	Peak_1118	469	.	5.59099	20.70150	16.33400	1462
chr1	2301151	2302024	Peak_3937	349	.	4.61415	15.88087	12.18854	440
chr1	2310979	2314990	Peak_583	528	.	5.51005	23.17043	18.47680	887
chr1	2320568	2323089	Peak_20009	199	.	3.32591	9.77814	6.93866	1470
chr1	2390263	2391241	Peak_12980	233	.	4.01133	11.10580	8.04792	282
chr1	2392581	2393920	Peak_1928	415	.	4.88641	18.57334	14.50611	234
chr1	2394101	2395134	Peak_28567	167	.	3.19913	8.43435	5.79104	278
chr1	2411530	2412382	Peak_2472	390	.	5.10494	17.55407	13.60796	518
chr1	2413170	2414977	Peak_5851	309	.	4.16523	14.25194	10.77538	355
chr1	2523606	2525784	Peak_1978	410	.	4.74582	18.38221	14.32624	1763
chr1	2526765	2527237	Peak_3480	358	.	4.44928	16.25024	12.48935	291
chr1	2545120	2546143	Peak_1377	447	.	5.46948	19.89991	15.63772	877
chr1	2546379	2547048	Peak_85562	81	.	2.63721	4.94366	2.85583	333
chr1	2547279	2548704	Peak_3481	358	.	4.44928	16.25024	12.48935	1083
chr1	2548943	2550095	Peak_318	592	.	6.32007	25.70306	20.67445	295
chr1	2554874	2555851	Peak_2744	385	.	4.55585	17.30776	13.42691	611
chr1	2556848	2558601	Peak_30298	159	.	3.05633	8.13240	5.51489	941
chr1	2576001	2576795	Peak_3634	353	.	4.86192	16.04160	12.29778	598
chr1	2577859	2578354	Peak_4386	336	.	4.74041	15.30153	11.66105	331
chr1	2584605	2586060	Peak_6085	304	.	3.95494	14.01293	10.55686	652
chr1	2587416	2588438	Peak_9037	265	.	4.25436	12.45566	9.20466	306
chr1	2592927	2593740	Peak_21535	186	.	3.51585	9.27005	6.47505	186
chr1	2593855	2594369	Peak_82623	83	.	2.57118	5.06283	2.95724	227
chr1	2641511	2642645	Peak_10474	253	.	3.85765	11.98600	8.81944	699
chr1	3067882	3068719	Peak_102092	68	.	2.18958	4.42143	2.43300	331
chr1	3068797	3069150	Peak_61390	105	.	2.85687	5.93100	3.67251	146
chr1	3072928	3073397	Peak_58112	110	.	2.69688	6.11664	3.83155	269
chr1	3073577	3074311	Peak_36282	145	.	3.06542	7.55824	5.03207	213
chr1	3074528	3075586	Peak_32399	154	.	3.40377	7.96829	5.38142	345
chr1	3077164	3079406	Peak_18852	201	.	3.76831	9.80847	6.93866	1038
chr1	3125302	3126766	Peak_19659	201	.	3.46081	9.80686	6.93866	1100
chr1	3127009	3127422	Peak_42172	132	.	2.87660	7.09779	4.64947	148
chr1	3127499	3128169	Peak_24333	179	.	3.57806	8.97261	6.24505	256
chr1	3131693	3132417	Peak_24840	177	.	3.54853	8.88266	6.16443	285
chr1	3132819	3134128	Peak_15519	216	.	3.88982	10.45037	7.48468	871
chr1	3135600	3136813	Peak_23058	184	.	3.64679	9.18052	6.41664	469
chr1	3138896	3140730	Peak_16719	213	.	3.87019	10.38995	7.47065	918
chr1	3160568	3161178	Peak_95105	73	.	2.28198	4.64558	2.61763	454
chr1	3168731	3172323	Peak_344	584	.	5.39271	25.40605	20.44028	1700
chr1	3172493	3174948	Peak_18591	201	.	3.60565	9.81061	6.93866	1310
chr1	3175193	3175752	Peak_1965	412	.	4.36671	18.43097	14.37263	203
chr1	3183031	3184094	Peak_10788	248	.	4.13284	11.77436	8.61608	400
chr1	3186200	3188214	Peak_7608	282	.	4.37587	13.14936	9.80414	209
chr1	3190354	3191016	Peak_54595	113	.	3.03923	6.26677	3.94431	434
chr1	3198574	3199094	Peak_54597	113	.	3.03923	6.26677	3.94431	173
chr1	3213399	3214161	Peak_45890	127	.	3.16074	6.81763	4.40744	368
chr1	3217165	3217461	Peak_34989	147	.	3.31205	7.69704	5.15524	190
chr1	3218651	3219440	Peak_13002	233	.	4.01133	11.10580	8.04792	270
chr1	3219525	3220713	Peak_30307	159	.	3.05633	8.13240	5.51489	416
chr1	3222311	3223440	Peak_42912	132	.	2.96657	7.02967	4.58893	210
chr1	3237616	3239018	Peak_54602	113	.	3.03923	6.26677	3.94431	1201
chr1	3248107	3249403	Peak_13004	233	.	4.01133	11.10580	8.04792	414
chr1	3261536	3262689	Peak_35681	147	.	2.96646	7.60861	5.07523	160
chr1	3312373	3313169	Peak_17684	208	.	3.69967	10.11747	7.22170	316
chr1	3313438	3315207	Peak_16947	213	.	3.19441	10.34495	7.43109	577
chr1	3320268	3321121	Peak_593	528	.	5.95553	23.16226	18.47089	312
chr1	3322750	3323178	Peak_142922	32	.	2.07694	2.97636	1.26813	315
chr1	3323503	3324026	Peak_4394	336	.	4.74041	15.30153	11.66105	256
chr1	3348563	3351475	Peak_2479	390	.	5.10494	17.55407	13.60796	1852
chr1	3351725	3354671	Peak_3640	353	.	4.86192	16.04160	12.29778	1275
chr1	3365483	3367421	Peak_53285	115	.	2.58612	6.35161	4.02191	1075
chr1	3369264	3370404	Peak_113075	59	.	2.22502	4.08592	2.16127	287
chr1	3393011	3394511	Peak_11750	245	.	3.75735	11.62406	8.52077	987
chr1	3418196	3419521	Peak_13006	233	.	4.01133	11.10580	8.04792	997
chr1	3419988	3421141	Peak_20925	191	.	3.66677	9.49728	6.69020	300
chr1	3421603	3423256	Peak_22107	186	.	3.36196	9.22533	6.44453	1132
chr1	3423649	3425064	Peak_10794	248	.	4.13284	11.77436	8.61608	774
chr1	3453441	3454561	Peak_14124	228	.	3.50563	10.93404	7.92866	805
chr1	3454703	3455437	Peak_26751	172	.	3.46279	8.61934	5.93740	167
chr1	3456683	3459544	Peak_25675	172	.	3.40602	8.67725	5.97373	1472
chr1	3459777	3460252	Peak_37251	145	.	3.11942	7.53161	5.01509	306
chr1	3460393	3461160	Peak_2035	410	.	5.22646	18.32598	14.27791	277
chr1	3481617	3483231	Peak_23068	184	.	3.64679	9.18052	6.41664	206
chr1	3528945	3531368	Peak_29096	164	.	2.82503	8.34325	5.70798	371
chr1	3542412	3543018	Peak_27320	169	.	3.52528	8.56697	5.89174	343
chr1	3623171	3624246	Peak_4060	344	.	4.75709	15.69679	12.02327	420
chr1	3625798	3626231	Peak_13456	231	.	3.48462	11.09307	8.04792	268
chr1	3745712	3746985	Peak_10796	248	.	4.13284	11.77436	8.61608	1005
chr1	3773147	3773825	Peak_41451	135	.	3.13931	7.17646	4.71986	465
chr1	3793575	3795862	Peak_4396	336	.	4.74041	15.30153	11.66105	655
chr1	3855460	3856743	Peak_5982	307	.	4.49443	14.16780	10.70155	640
chr1	3857976	3859083	Peak_27329	169	.	3.52528	8.56697	5.89174	767
chr1	3899221	3899722	Peak_87468	81	.	2.38977	4.90017	2.82388	203
chr1	5990753	5991546	Peak_40467	137	.	2.73819	7.28109	4.81398	347
chr1	5992852	5993777	Peak_6388	299	.	4.49738	13.85511	10.41291	379
chr1	6197375	6198975	Peak_11767	245	.	3.75735	11.62406	8.52077	939
chr1	6199952	6200624	Peak_20933	191	.	3.66677	9.49728	6.69020	269
chr1	6204696	6206083	Peak_13054	233	.	4.01133	11.10580	8.04792	172
chr1	6206304	6207089	Peak_25407	174	.	3.04875	8.70635	5.99877	141
chr1	6234430	6235495	Peak_6393	299	.	4.49738	13.85511	10.41291	589
chr1	6260206	6260885	Peak_5304	317	.	4.61889	14.57260	11.03035	533
chr1	6353180	6354981	Peak_1130	469	.	5.59099	20.70150	16.33400	714
chr1	6358335	6360991	Peak_509	547	.	5.82903	23.96276	19.19765	1980
chr1	6385649	6386709	Peak_82779	83	.	2.57118	5.06283	2.95724	583
chr1	6392287	6393207	Peak_11770	245	.	3.75735	11.62406	8.52077	560
chr1	6394121	6394572	Peak_34514	150	.	2.81423	7.76376	5.21592	240
chr1	6485017	6486537	Peak_12715	233	.	3.84534	11.12778	8.06105	878
chr1	6491186	6491935	Peak_38824	140	.	3.28226	7.38499	4.88627	418
chr1	6554761	6555653	Peak_14137	228	.	3.50563	10.93404	7.92866	411
chr1	6579067	6579663	Peak_10355	255	.	3.42252	12.01866	8.84764	327
chr1	6580515	6581960	Peak_6253	299	.	3.79010	13.87457	10.43021	295
chr1	6582207	6583254	Peak_3658	353	.	4.86192	16.04160	12.29778	657
chr1	6598830	6600362	Peak_2264	403	.	5.03755	18.05182	14.06792	228
chr1	6603475	6606040	Peak_7474	285	.	4.12471	13.21850	9.87056	1428
chr1	6611427	6612653	Peak_14497	223	.	3.90324	10.76791	7.77389	885
chr1	6615441	6615959	Peak_31098	157	.	3.29619	8.09834	5.48848	159
chr1	6625917	6627135	Peak_6404	299	.	4.49738	13.85511	10.41291	845
chr1	6699915	6701334	Peak_1132	469	.	5.59099	20.70150	16.33400	1008
chr1	6743218	6744001	Peak_8346	275	.	3.95504	12.89295	9.60725	507
chr1	6786177	6786993	Peak_79797	86	.	2.51716	5.19226	3.06918	290
chr1	6794847	6796031	Peak_21583	186	.	3.51585	9.27005	6.47505	859
chr1	6800974	6801793	Peak_17987	204	.	3.35950	9.90503	7.01798	270
chr1	6807915	6808478	Peak_61135	105	.	2.86291	5.94900	3.68973	394
chr1	6818922	6820635	Peak_25366	174	.	3.28050	8.71647	6.00885	439
chr1	6822091	6822433	Peak_63316	103	.	2.61372	5.82804	3.58603	134
chr1	6823794	6824536	Peak_53315	115	.	2.58612	6.35161	4.02191	520
chr1	7264885	7265195	Peak_30135	159	.	3.38374	8.14158	5.52286	97
chr1	7265301	7266037	Peak_20731	194	.	3.51628	9.51507	6.70274	606
chr1	7266365	7267070	Peak_48732	123	.	3.04311	6.67997	4.30684	306
chr1	7299561	7299970	Peak_20049	199	.	3.32591	9.77814	6.93866	182
chr1	7470664	7471796	Peak_21594	186	.	3.51585	9.27005	6.47505	247
chr1	7572737	7574515	Peak_51388	118	.	2.54261	6.48096	4.13370	1428
chr1	7574780	7575332	Peak_46203	127	.	3.16074	6.81763	4.40744	240
chr1	7678576	7679023	Peak_92144	76	.	2.67469	4.71970	2.66455	178
chr1	7679411	7680271	Peak_16578	216	.	3.55965	10.40071	7.47490	579
chr1	7705108	7705492	Peak_19044	201	.	3.76831	9.80847	6.93866	188
chr1	7772012	7773229	Peak_17084	213	.	3.60425	10.30832	7.39811	213
chr1	7782669	7783204	Peak_48213	123	.	2.71926	6.69973	4.32085	361
chr1	7784743	7785485	Peak_90009	76	.	2.42730	4.75251	2.69070	617
chr1	7960631	7961032	Peak_43592	130	.	3.01548	6.99345	4.56093	174
chr1	7962472	7963810	Peak_37789	142	.	3.23202	7.45746	4.95322	713
chr1	8004017	8004942	Peak_63981	100	.	2.55451	5.77257	3.53476	704
chr1	8005417	8006441	Peak_6853	297	.	4.46213	13.74190	10.34967	620
chr1	8015244	8015913	Peak_29572	162	.	2.89027	8.25800	5.63113	196
chr1	8016300	8017541	Peak_22172	186	.	3.36196	9.22533	6.44453	727
chr1	8018005	8020033	Peak_17350	208	.	3.48986	10.15033	7.24613	1839
chr1	8020364	8021092	Peak_125269	51	.	1.97766	3.70485	1.85852	708
chr1	8027445	8028481	Peak_56755	113	.	2.63689	6.22951	3.93305	880
chr1	8028645	8029273	Peak_79835	86	.	2.51716	5.19226	3.06918	174
chr1	8058944	8059982	Peak_27570	169	.	3.52528	8.56697	5.89174	723
chr1	8060447	8061317	Peak_27571	169	.	3.52528	8.56697	5.89174	353
chr1	8062690	8062939	Peak_32720	154	.	3.40377	7.96829	5.38142	172
chr1	8075206	8075638	Peak_64566	100	.	2.54603	5.74182	3.50938	250
chr1	8076810	8077150	Peak_2942	373	.	4.79538	16.85492	13.00843	159
chr1	8077294	8079089	Peak_7080	292	.	4.05389	13.54376	10.16464	762
chr1	8083090	8083776	Peak_26076	172	.	3.14619	8.66881	5.97339	563
chr1	8094905	8096137	Peak_36390	145	.	3.06542	7.55824	5.03207	102
chr1	8096220	8098473	Peak_74346	91	.	2.30720	5.36498	3.20515	450
chr1	8116085	8116982	Peak_9725	263	.	4.12188	12.32749	9.12683	499
chr1	8117280	8118537	Peak_40156	140	.	3.18921	7.32817	4.85753	193
chr1	8120294	8122100	Peak_11985	243	.	3.59549	11.52872	8.43442	432
chr1	8122523	8122999	Peak_43972	130	.	3.07653	6.98403	4.55415	123
chr1	8132682	8133346	Peak_67258	100	.	2.91118	5.71499	3.50157	156
chr1	8134546	8135003	Peak_51224	120	.	3.05040	6.50003	4.15152	188
chr1	8166362	8167293	Peak_60104	108	.	2.76887	6.01580	3.74495	710
chr1	8168923	8169789	Peak_941	489	.	5.71251	21.51255	17.04223	644
chr1	8169999	8170751	Peak_451	557	.	5.82228	24.34951	19.51785	219
chr1	8197503	8198260	Peak_18511	201	.	3.53518	9.82307	6.94898	213
chr1	8201385	8203484	Peak_3293	368	.	4.72398	16.60336	12.81272	624
chr1	8216752	8218704	Peak_1403	447	.	5.46948	19.89991	15.63772	1119
chr1	8238077	8238985	Peak_35252	147	.	2.88400	7.67858	5.13991	592
chr1	8239247	8239600	Peak_34335	150	.	3.19673	7.78128	5.23044	193
chr1	8258377	8259477	Peak_20946	191	.	3.66677	9.49728	6.69020	813
chr1	8259908	8260462	Peak_40785	137	.	3.09022	7.23142	4.76718	188
chr1	8318310	8319060	Peak_26638	172	.	3.32730	8.65043	5.96508	190
chr1	8343010	8343474	Peak_14652	223	.	3.81174	10.74660	7.75635	259
chr1	8343735	8344390	Peak_24254	179	.	3.29604	8.99380	6.26451	311
chr1	8352627	8353102	Peak_63533	103	.	2.87815	5.80900	3.56770	188
chr1	8353292	8353754	Peak_50093	120	.	3.07557	6.57293	4.21179	282
chr1	8363089	8365121	Peak_11287	248	.	3.95517	11.77222	8.61608	861
chr1	8366867	8368694	Peak_24469	179	.	3.56816	8.94250	6.21746	1369
chr1	8370058	8375003	Peak_2245	403	.	4.94364	18.07841	14.08569	1797
chr1	8376199	8376683	Peak_58761	110	.	2.91517	6.10405	3.82413	180
chr1	8377281	8381513	Peak_36396	145	.	3.06542	7.55824	5.03207	2541
chr1	8382109	8383272	Peak_47339	127	.	2.66216	6.81026	4.40744	1015
chr1	8394616	8398925	Peak_34523	150	.	2.81423	7.76376	5.21592	2076
chr1	8406484	8411131	Peak_1091	469	.	5.18569	20.78504	16.41286	3181
chr1	8411239	8413020	Peak_8698	270	.	4.04887	12.66168	9.39711	1489
chr1	8414697	8416384	Peak_26077	172	.	3.14619	8.66881	5.97339	1428
chr1	8416739	8417358	Peak_90026	76	.	2.42730	4.75251	2.69070	397
chr1	8417448	8418369	Peak_35734	147	.	2.96646	7.60861	5.07523	546
chr1	8418736	8420884	Peak_12190	240	.	3.34648	11.45089	8.36454	1307
chr1	8424277	8425671	Peak_2265	403	.	5.03755	18.05182	14.06792	539
chr1	8438739	8439976	Peak_10550	253	.	4.01495	11.97282	8.80971	555
chr1	8456234	8456540	Peak_74169	91	.	2.61767	5.36550	3.20515	123
chr1	8460735	8461876	Peak_43027	132	.	2.96657	7.02967	4.58893	200
chr1	8462388	8465037	Peak_24642	179	.	2.83439	8.92154	6.19927	1922
chr1	8510766	8511446	Peak_47435	127	.	3.08353	6.80080	4.40744	312
chr1	8518016	8518715	Peak_18513	201	.	3.53518	9.82307	6.94898	338
chr1	8523525	8525581	Peak_14854	223	.	3.80183	10.71413	7.73196	1566
chr1	8526157	8526955	Peak_35736	147	.	2.96646	7.60861	5.07523	493
chr1	8571598	8572279	Peak_59044	108	.	2.90005	6.05929	3.78283	212
chr1	8572396	8573322	Peak_59045	108	.	2.90005	6.05929	3.78283	313
chr1	8597307	8598184	Peak_24212	181	.	3.58801	9.00284	6.27312	697
chr1	8598405	8599169	Peak_18624	201	.	3.60565	9.81061	6.93866	111
chr1	8660144	8662397	Peak_4834	329	.	4.56755	15.06141	11.48259	818
chr1	8663405	8664694	Peak_30366	159	.	3.05633	8.13240	5.51489	486
chr1	8679100	8680399	Peak_26405	172	.	3.26311	8.65647	5.96508	894
chr1	8700756	8701838	Peak_11576	245	.	3.84700	11.67639	8.56677	171
chr1	8703612	8704311	Peak_68720	98	.	2.65472	5.64578	3.44371	612
chr1	8711249	8712267	Peak_87562	81	.	2.38977	4.90017	2.82388	828
chr1	8712350	8713877	Peak_26084	172	.	3.14619	8.66881	5.97339	678
chr1	8813226	8813961	Peak_135941	41	.	1.97777	3.34496	1.55900	156
chr1	8814048	8816962	Peak_8114	280	.	4.35378	13.07900	9.77735	1482
chr1	8848391	8848895	Peak_26086	172	.	3.14619	8.66881	5.97339	354
chr1	8858507	8859053	Peak_42251	132	.	2.87660	7.09779	4.64947	246
chr1	8872513	8876794	Peak_1404	447	.	5.46948	19.89991	15.63772	1568
chr1	8878975	8880432	Peak_5749	312	.	3.72667	14.38363	10.89761	822
chr1	9069457	9069863	Peak_32747	154	.	3.40377	7.96829	5.38142	162
chr1	9127361	9128819	Peak_13512	231	.	3.91380	11.07828	8.04792	1059
chr1	9161826	9163450	Peak_3094	371	.	4.98343	16.79253	12.95011	1400
chr1	9163609	9164060	Peak_37931	142	.	3.22337	7.43139	4.92793	194
chr1	9164357	9165021	Peak_70458	95	.	2.67003	5.53144	3.34279	458
chr1	9180527	9181761	Peak_21793	186	.	3.37207	9.26066	6.47370	587
chr1	9182997	9183921	Peak_13513	231	.	3.91380	11.07828	8.04792	366
chr1	9233424	9234452	Peak_13158	233	.	4.01133	11.10580	8.04792	305
chr1	9235342	9237019	Peak_1266	459	.	5.27313	20.36296	16.06074	741
chr1	9237431	9239904	Peak_1469	447	.	4.94351	19.84908	15.62805	1977
chr1	9239991	9241177	Peak_21337	186	.	3.31813	9.29739	6.49987	521
chr1	9241415	9242713	Peak_29944	159	.	2.96638	8.18651	5.56408	203
chr1	9242811	9245816	Peak_6108	304	.	3.95494	14.01293	10.55686	1499
chr1	9247939	9248497	Peak_15734	216	.	3.88982	10.45037	7.48468	385
chr1	9248626	9251963	Peak_610	528	.	5.95553	23.16226	18.47089	2544
chr1	9289748	9290104	Peak_137793	39	.	2.13313	3.23752	1.48365	198
chr1	9290433	9291075	Peak_67698	98	.	2.77067	5.67258	3.46547	160
chr1	9291554	9292289	Peak_90044	76	.	2.42730	4.75251	2.69070	521
chr1	9293863	9294608	Peak_55170	113	.	3.03923	6.26677	3.94431	535
chr1	9294787	9295946	Peak_42259	132	.	2.87660	7.09779	4.64947	195
chr1	9299858	9301588	Peak_27622	169	.	3.52528	8.56697	5.89174	731
chr1	9301919	9304175	Peak_14160	228	.	3.50563	10.93404	7.92866	1449
chr1	9315993	9316538	Peak_46345	127	.	3.16074	6.81763	4.40744	205
chr1	9317684	9318912	Peak_23337	184	.	3.64679	9.18052	6.41664	799
chr1	9319638	9320410	Peak_10952	248	.	4.13284	11.77436	8.61608	409
chr1	9321521	9322274	Peak_113833	59	.	2.48438	4.06272	2.14149	108
chr1	9323555	9324785	Peak_58253	110	.	2.69688	6.11664	3.83155	142
chr1	9324940	9326718	Peak_17708	208	.	3.69967	10.11747	7.22170	878
chr1	9326957	9327912	Peak_39062	140	.	3.28226	7.38499	4.88627	113
chr1	9337236	9337961	Peak_39066	140	.	3.28226	7.38499	4.88627	338
chr1	9338056	9340558	Peak_1410	447	.	5.46948	19.89991	15.63772	653
chr1	9370934	9372860	Peak_6479	299	.	4.49738	13.85511	10.41291	1573
chr1	9375018	9376028	Peak_12453	238	.	3.75616	11.35588	8.28089	754
chr1	9376458	9377885	Peak_95169	73	.	2.28198	4.64558	2.61763	1106
chr1	9399605	9402397	Peak_10961	248	.	4.13284	11.77436	8.61608	2117
chr1	9412046	9414105	Peak_654	520	.	5.33890	22.88584	18.25705	1577
chr1	9414699	9415033	Peak_23350	184	.	3.64679	9.18052	6.41664	135
chr1	9429473	9429797	Peak_35449	147	.	3.03381	7.65111	5.11532	180
chr1	9435793	9436239	Peak_35749	147	.	2.96646	7.60861	5.07523	223
