ENSG00000162585.16	2212720	7917
ENSG00000162585.16	2212720	6362
ENSG00000162585.16	2212720	3083
ENSG00000162585.16	2212720	1423
ENSG00000162585.16	2212720	2629
ENSG00000157933.9	2228694	1523
ENSG00000157933.9	2228694	2149
ENSG00000157933.9	2228694	12526
ENSG00000157933.9	2228694	23942
ENSG00000157933.9	2228694	26441
ENSG00000157933.9	2228694	28324
ENSG00000157933.9	2228694	30613
ENSG00000157933.9	2228694	44718
ENSG00000157933.9	2228694	48021
ENSG00000157933.9	2228694	50539
ENSG00000157933.9	2228694	51566
ENSG00000157933.9	2228694	56132
ENSG00000157933.9	2228694	62103
ENSG00000157933.9	2228694	63152
ENSG00000157933.9	2228694	66436
ENSG00000157933.9	2228694	72300
ENSG00000157933.9	2228694	73330
ENSG00000116151.13	2391707	76717
ENSG00000116151.13	2391707	68618
ENSG00000116151.13	2391707	466
ENSG00000157916.18	2391774	2146
ENSG00000157916.18	2391774	3360
ENSG00000157911.9	2413797	1415
ENSG00000157911.9	2413797	1180
ENSG00000157881.13	2526628	844
ENSG00000157881.13	2526628	609
ENSG00000157873.17	2555638	9495
ENSG00000157873.17	2555638	8590
ENSG00000157873.17	2555638	6934
ENSG00000157873.17	2555638	5543
ENSG00000157873.17	2555638	213
ENSG00000157873.17	2555638	2963
ENSG00000157870.14	2586490	9695
ENSG00000157870.14	2586490	8136
ENSG00000157870.14	2586490	430
ENSG00000157870.14	2586490	1948
ENSG00000157870.14	2586490	7250
ENSG00000157870.14	2586490	7879
ENSG00000142606.15	2632990	9655
ENSG00000142611.16	3069167	448
ENSG00000142611.16	3069167	17
ENSG00000142611.16	3069167	4230
ENSG00000142611.16	3069167	5144
ENSG00000142611.16	3069167	6419
ENSG00000142611.16	3069167	10239
ENSG00000142611.16	3069167	57599
ENSG00000142611.16	3069167	58255
ENSG00000142611.16	3069167	59002
ENSG00000142611.16	3069167	63250
ENSG00000142611.16	3069167	64961
ENSG00000142611.16	3069167	67646
ENSG00000142611.16	3069167	71563
ENSG00000142611.16	3069167	92011
ENSG00000142611.16	3069167	103156
ENSG00000142611.16	3069167	105781
ENSG00000142611.16	3069167	106585
ENSG00000142611.16	3069167	114927
ENSG00000142611.16	3069167	119047
ENSG00000142611.16	3069167	121849
ENSG00000142611.16	3069167	129927
ENSG00000142611.16	3069167	144994
ENSG00000142611.16	3069167	148294
ENSG00000142611.16	3069167	150273
ENSG00000142611.16	3069167	151546
ENSG00000142611.16	3069167	154273
ENSG00000142611.16	3069167	169851
ENSG00000142611.16	3069167	180236
ENSG00000130762.14	3454425	191736
ENSG00000130762.14	3454425	141256
ENSG00000130762.14	3454425	139218
ENSG00000130762.14	3454425	133304
ENSG00000130762.14	3454425	131247
ENSG00000130762.14	3454425	130399
ENSG00000130762.14	3454425	102950
ENSG00000130762.14	3454425	99754
ENSG00000130762.14	3454425	87004
ENSG00000130762.14	3454425	84021
ENSG00000130762.14	3454425	59914
ENSG00000130762.14	3454425	34904
ENSG00000130762.14	3454425	33284
ENSG00000130762.14	3454425	31169
ENSG00000130762.14	3454425	29361
ENSG00000130762.14	3454425	136
ENSG00000130762.14	3454425	1012
ENSG00000130762.14	3454425	5119
ENSG00000130762.14	3454425	5827
ENSG00000130762.14	3454425	6735
ENSG00000130762.14	3454425	28806
ENSG00000130762.14	3454425	76943
ENSG00000162591.15	3611495	68477
ENSG00000158109.14	3625001	755
ENSG00000158109.14	3625001	1230
ENSG00000162592.8	3752397	5412
ENSG00000235169.7	3772787	1038
ENSG00000130764.9	3796504	642
ENSG00000116198.12	3857214	471
ENSG00000169598.15	3857266	1817
ENSG00000198912.10	3900293	571
ENSG00000069424.14	5991465	81
ENSG00000131697.17	5992473	1304
ENSG00000158286.12	6205474	6499
ENSG00000158286.12	6205474	4850
ENSG00000158286.12	6205474	609
ENSG00000158286.12	6205474	1615
ENSG00000116237.15	6235972	477
ENSG00000158292.6	6260975	90
ENSG00000097021.19	6394391	39410
ENSG00000097021.19	6394391	33400
ENSG00000097021.19	6394391	7682
ENSG00000097021.19	6394391	1184
ENSG00000097021.19	6394391	181
ENSG00000215788.9	6466195	20342
ENSG00000215788.9	6466195	25740
ENSG00000173662.19	6555180	473
ENSG00000204859.11	6580000	337
ENSG00000204859.11	6580000	1960
ENSG00000204859.11	6580000	3254
ENSG00000116273.5	6613684	13322
ENSG00000116273.5	6613684	7644
ENSG00000116273.5	6613684	1031
ENSG00000162413.16	6614607	1352
ENSG00000041988.15	6624865	2270
ENSG00000007923.15	6701924	590
ENSG00000171735.18	6785323	41322
ENSG00000171735.18	6785323	1670
ENSG00000171735.18	6785323	10708
ENSG00000171735.18	6785323	16470
ENSG00000171735.18	6785323	23155
ENSG00000171735.18	6785323	35312
ENSG00000171735.18	6785323	37110
ENSG00000171735.18	6785323	39213
ENSG00000171735.18	6785323	479872
ENSG00000171735.18	6785323	480714
ENSG00000171735.18	6785323	481747
ENSG00000049245.12	7771268	471298
ENSG00000049245.12	7771268	299472
ENSG00000049245.12	7771268	196753
ENSG00000049245.12	7771268	195936
ENSG00000049245.12	7771268	92245
ENSG00000049245.12	7771268	90997
ENSG00000049245.12	7771268	65776
ENSG00000049245.12	7771268	1961
ENSG00000049246.14	7784319	1115
ENSG00000049246.14	7784319	1166
ENSG00000116288.12	7954290	6742
ENSG00000116288.12	7954290	9520
ENSG00000116285.12	8026308	21366
ENSG00000116285.12	8026308	19867
ENSG00000116285.12	8026308	10395
ENSG00000116285.12	8026308	8767
ENSG00000116285.12	8026308	6275
ENSG00000116285.12	8026308	5216
ENSG00000116285.12	8026308	2173
ENSG00000116285.12	8026308	2965
ENSG00000116285.12	8026308	33674
ENSG00000116285.12	8026308	35009
ENSG00000116285.12	8026308	36631
ENSG00000116285.12	8026308	49330
ENSG00000116285.12	8026308	50842
ENSG00000116285.12	8026308	52781
ENSG00000116285.12	8026308	57468
ENSG00000116285.12	8026308	69829
ENSG00000116285.12	8026308	72165
ENSG00000116285.12	8026308	90674
ENSG00000116285.12	8026308	92229
ENSG00000116285.12	8026308	95792
ENSG00000116285.12	8026308	96691
ENSG00000116285.12	8026308	107038
ENSG00000116285.12	8026308	108695
ENSG00000116285.12	8026308	140985
ENSG00000116285.12	8026308	143481
ENSG00000116285.12	8026308	144443
ENSG00000162426.14	8317825	119565
ENSG00000162426.14	8317825	114341
ENSG00000162426.14	8317825	99121
ENSG00000162426.14	8317825	78840
ENSG00000162426.14	8317825	78225
ENSG00000162426.14	8317825	58348
ENSG00000162426.14	8317825	57363
ENSG00000162426.14	8317825	1235
ENSG00000162426.14	8317825	25649
ENSG00000162426.14	8317825	26565
ENSG00000162426.14	8317825	35277
ENSG00000162426.14	8317825	35929
ENSG00000162426.14	8317825	47296
ENSG00000162426.14	8317825	50869
ENSG00000162426.14	8317825	57178
ENSG00000162426.14	8317825	58858
ENSG00000162426.14	8317825	63688
ENSG00000162426.14	8317825	65447
ENSG00000162426.14	8317825	81100
ENSG00000162426.14	8317825	93306
ENSG00000162426.14	8317825	95195
ENSG00000162426.14	8317825	98559
ENSG00000162426.14	8317825	99533
ENSG00000162426.14	8317825	100544
ENSG00000162426.14	8317825	103059
ENSG00000162426.14	8317825	107846
ENSG00000162426.14	8317825	122151
ENSG00000162426.14	8317825	138715
ENSG00000162426.14	8317825	144051
ENSG00000162426.14	8317825	147212
ENSG00000162426.14	8317825	193621
ENSG00000162426.14	8317825	200890
ENSG00000162426.14	8317825	207756
ENSG00000162426.14	8317825	209130
ENSG00000142599.17	8817643	245364
ENSG00000142599.17	8817643	244321
ENSG00000142599.17	8817643	219459
ENSG00000142599.17	8817643	218474
ENSG00000142599.17	8817643	155246
ENSG00000142599.17	8817643	152949
ENSG00000142599.17	8817643	137244
ENSG00000142599.17	8817643	115805
ENSG00000142599.17	8817643	113332
ENSG00000142599.17	8817643	105376
ENSG00000142599.17	8817643	103766
ENSG00000142599.17	8817643	3682
ENSG00000142599.17	8817643	681
ENSG00000074800.13	8879249	30354
ENSG00000074800.13	8879249	20196
ENSG00000074800.13	8879249	2455
ENSG00000074800.13	8879249	1183
ENSG00000142583.17	9088478	18615
ENSG00000180758.11	9129170	351
ENSG00000180758.11	9129170	34280
ENSG00000180758.11	9129170	34890
ENSG00000180758.11	9129170	35851
ENSG00000180758.11	9129170	52591
ENSG00000049239.12	9234774	50853
ENSG00000049239.12	9234774	322
ENSG00000049239.12	9234774	2245
ENSG00000049239.12	9234774	5130
ENSG00000049239.12	9234774	6403
ENSG00000049239.12	9234774	7939
ENSG00000049239.12	9234774	11042
ENSG00000049239.12	9234774	13723
ENSG00000049239.12	9234774	17189
ENSG00000171621.13	9292879	2775
ENSG00000171621.13	9292879	1804
ENSG00000171621.13	9292879	590
ENSG00000171621.13	9292879	1729
ENSG00000171621.13	9292879	3067
ENSG00000171621.13	9292879	8709
ENSG00000171621.13	9292879	11296
ENSG00000171621.13	9292879	23659
ENSG00000171621.13	9292879	26033
ENSG00000171621.13	9292879	27531
ENSG00000171621.13	9292879	29395
ENSG00000171621.13	9292879	31906
ENSG00000171621.13	9292879	33839
ENSG00000171621.13	9292879	35033
ENSG00000171621.13	9292879	45082
ENSG00000171621.13	9292879	47679
ENSG00000171621.13	9292879	79981
ENSG00000171621.13	9292879	83149
ENSG00000171621.13	9292879	85006
ENSG00000171621.13	9292879	109518
ENSG00000171621.13	9292879	121226
ENSG00000171621.13	9292879	122154
ENSG00000171612.6	9539481	109684
ENSG00000171612.6	9539481	103242
ENSG00000171612.6	9539481	101053
ENSG00000171612.6	9539481	260
ENSG00000171612.6	9539481	16597
ENSG00000171612.6	9539481	22076
ENSG00000171612.6	9539481	22674
ENSG00000188807.12	9588921	1729
ENSG00000188807.12	9588921	5357
ENSG00000171608.15	9651731	817
ENSG00000171608.15	9651731	39196
ENSG00000171603.16	9824526	1340
ENSG00000171603.16	9824526	1490
ENSG00000178585.14	9910336	18808
ENSG00000178585.14	9910336	16585
ENSG00000178585.14	9910336	7418
ENSG00000178585.14	9910336	591
ENSG00000178585.14	9910336	1334
ENSG00000162441.11	9943407	691
ENSG00000173614.13	9943427	1138
ENSG00000162444.11	9997205	1125
ENSG00000130939.18	10032831	23813
ENSG00000130939.18	10032831	34682
ENSG00000142657.20	10398591	10465
ENSG00000142657.20	10398591	9638
ENSG00000142657.20	10398591	1863
ENSG00000175279.21	10430442	124
ENSG00000175279.21	10430442	1421
ENSG00000142655.12	10472287	238
ENSG00000160049.11	10472526	794
ENSG00000160049.11	10472526	4280
ENSG00000160049.11	10472526	23614
ENSG00000160049.11	10472526	38708
ENSG00000160049.11	10472526	44320
ENSG00000160049.11	10472526	47489
ENSG00000160049.11	10472526	50992
ENSG00000160049.11	10472526	57818
ENSG00000160049.11	10472526	58644
ENSG00000160049.11	10472526	157138
ENSG00000160049.11	10472526	159973
ENSG00000130940.14	10796650	160556
ENSG00000130940.14	10796650	160045
ENSG00000130940.14	10796650	158882
ENSG00000130940.14	10796650	157910
ENSG00000130940.14	10796650	154806
ENSG00000130940.14	10796650	149428
ENSG00000130940.14	10796650	143973
ENSG00000130940.14	10796650	141919
ENSG00000130940.14	10796650	139528
ENSG00000130940.14	10796650	130624
ENSG00000130940.14	10796650	125410
ENSG00000130940.14	10796650	123733
ENSG00000130940.14	10796650	119143
ENSG00000130940.14	10796650	104950
ENSG00000130940.14	10796650	103769
ENSG00000130940.14	10796650	103332
ENSG00000130940.14	10796650	100304
ENSG00000130940.14	10796650	98545
ENSG00000130940.14	10796650	96938
ENSG00000130940.14	10796650	91329
ENSG00000130940.14	10796650	81051
ENSG00000130940.14	10796650	77952
ENSG00000130940.14	10796650	74829
ENSG00000130940.14	10796650	72428
ENSG00000130940.14	10796650	67939
ENSG00000130940.14	10796650	58290
ENSG00000130940.14	10796650	56789
ENSG00000130940.14	10796650	42581
ENSG00000130940.14	10796650	38477
ENSG00000130940.14	10796650	36953
ENSG00000130940.14	10796650	35909
ENSG00000130940.14	10796650	34271
ENSG00000130940.14	10796650	31512
ENSG00000130940.14	10796650	29916
ENSG00000130940.14	10796650	20544
ENSG00000130940.14	10796650	19253
ENSG00000130940.14	10796650	15885
ENSG00000130940.14	10796650	14823
ENSG00000130940.14	10796650	13208
ENSG00000130940.14	10796650	10311
ENSG00000130940.14	10796650	7106
ENSG00000130940.14	10796650	3531
ENSG00000130940.14	10796650	1841
ENSG00000130940.14	10796650	801
ENSG00000130940.14	10796650	18834
ENSG00000175262.14	10982037	37101
ENSG00000175262.14	10982037	943
ENSG00000277726.4	11012661	1781
ENSG00000116649.9	11060024	698
ENSG00000116649.9	11060024	1817
ENSG00000171824.13	11099881	640
ENSG00000171819.4	11189340	30963
ENSG00000198793.12	11262507	322
ENSG00000120942.13	11273205	2425
ENSG00000132879.13	11654374	176
ENSG00000116661.9	11655785	347
ENSG00000177674.15	11736083	5604
ENSG00000177674.15	11736083	4236
ENSG00000177674.15	11736083	2844
ENSG00000177674.15	11736083	65
ENSG00000177674.15	11736083	1889
ENSG00000177674.15	11736083	11335
ENSG00000011021.21	11806095	15121
ENSG00000011021.21	11806095	13804
ENSG00000011021.21	11806095	782
ENSG00000177000.10	11806920	1234
ENSG00000116685.15	11926428	5303
ENSG00000083444.16	11934204	3724
ENSG00000083444.16	11934204	1865
ENSG00000116688.16	11980180	285
ENSG00000116688.16	11980180	1957
ENSG00000116688.16	11980180	4314
ENSG00000116688.16	11980180	5067
ENSG00000116688.16	11980180	11333
ENSG00000028137.16	12167002	41195
ENSG00000028137.16	12167002	23339
ENSG00000028137.16	12167002	22422
ENSG00000028137.16	12167002	18948
ENSG00000028137.16	12167002	17557
ENSG00000028137.16	12167002	3999
ENSG00000028137.16	12167002	1405
ENSG00000028137.16	12167002	3298
ENSG00000028137.16	12167002	5188
ENSG00000028137.16	12167002	8777
ENSG00000028137.16	12167002	12727
ENSG00000028137.16	12167002	14199
ENSG00000028137.16	12167002	19819
ENSG00000048707.13	12230066	2090
ENSG00000048707.13	12230066	15322
ENSG00000048707.13	12230066	126935
ENSG00000048707.13	12230066	152409
ENSG00000048707.13	12230066	176194
ENSG00000048707.13	12230066	177400
ENSG00000048707.13	12230066	178519
ENSG00000162496.8	12617731	182082
ENSG00000162496.8	12617731	181036
ENSG00000162496.8	12617731	178282
ENSG00000162496.8	12617731	168256
ENSG00000162496.8	12617731	167483
ENSG00000162496.8	12617731	165672
ENSG00000162496.8	12617731	162563
ENSG00000162496.8	12617731	158986
ENSG00000162496.8	12617731	156382
ENSG00000162496.8	12617731	153799
ENSG00000162496.8	12617731	152317
ENSG00000162496.8	12617731	140879
ENSG00000162496.8	12617731	137718
ENSG00000162496.8	12617731	136162
ENSG00000162496.8	12617731	131335
ENSG00000162496.8	12617731	120502
ENSG00000162496.8	12617731	107127
ENSG00000162496.8	12617731	105457
ENSG00000162496.8	12617731	89285
ENSG00000162496.8	12617731	88329
ENSG00000162496.8	12617731	76002
ENSG00000162496.8	12617731	67764
ENSG00000162496.8	12617731	67229
ENSG00000162496.8	12617731	61181
ENSG00000162496.8	12617731	25391
ENSG00000162496.8	12617731	24233
ENSG00000162496.8	12617731	19159
ENSG00000162496.8	12617731	17720
ENSG00000162496.8	12617731	12321
ENSG00000162496.8	12617731	7984
ENSG00000162496.8	12617731	2475
ENSG00000162496.8	12617731	2242
ENSG00000162496.8	12617731	3120
ENSG00000162496.8	12617731	5320
ENSG00000162494.5	13514048	29741
ENSG00000162493.16	13583464	33636
ENSG00000162493.16	13583464	36011
ENSG00000162493.16	13583464	37841
ENSG00000116731.22	13700197	1578
ENSG00000116731.22	13700197	51254
ENSG00000116731.22	13700197	60454
ENSG00000116731.22	13700197	101581
ENSG00000189337.15	14598703	853
ENSG00000171729.13	15152531	270417
ENSG00000171729.13	15152531	269614
ENSG00000171729.13	15152531	226700
ENSG00000171729.13	15152531	207218
ENSG00000171729.13	15152531	206199
ENSG00000171729.13	15152531	183470
ENSG00000171729.13	15152531	63038
ENSG00000171729.13	15152531	62031
ENSG00000171729.13	15152531	12404
ENSG00000171729.13	15152531	10448
ENSG00000171729.13	15152531	68
ENSG00000171729.13	15152531	3913
ENSG00000171729.13	15152531	6860
ENSG00000171729.13	15152531	8622
ENSG00000171729.13	15152531	14190
ENSG00000171729.13	15152531	16537
ENSG00000171729.13	15152531	21080
ENSG00000171729.13	15152531	22498
ENSG00000171729.13	15152531	24752
ENSG00000171729.13	15152531	27800
ENSG00000171729.13	15152531	35689
ENSG00000171729.13	15152531	36662
ENSG00000171729.13	15152531	38640
ENSG00000171729.13	15152531	39235
ENSG00000171729.13	15152531	40895
ENSG00000171729.13	15152531	45272
ENSG00000142621.19	15247271	46024
ENSG00000142621.19	15247271	45170
ENSG00000142621.19	15247271	43588
ENSG00000142621.19	15247271	42503
ENSG00000142621.19	15247271	41561
ENSG00000142621.19	15247271	39332
ENSG00000142621.19	15247271	37167
ENSG00000142621.19	15247271	33437
ENSG00000142621.19	15247271	32551
ENSG00000142621.19	15247271	31771
ENSG00000142621.19	15247271	125
ENSG00000142621.19	15247271	735
ENSG00000142621.19	15247271	13585
ENSG00000142621.19	15247271	36967
ENSG00000142621.19	15247271	37485
ENSG00000142621.19	15247271	38502
ENSG00000142621.19	15247271	80401
ENSG00000142634.12	15409894	80172
ENSG00000142634.12	15409894	70512
ENSG00000142634.12	15409894	69079
ENSG00000142634.12	15409894	67769
ENSG00000142634.12	15409894	58320
ENSG00000142634.12	15409894	401
ENSG00000142634.12	15409894	4817
ENSG00000142634.12	15409894	8401
ENSG00000142634.12	15409894	10797
ENSG00000142634.12	15409894	11950
ENSG00000142634.12	15409894	12549
ENSG00000142634.12	15409894	13736
ENSG00000162438.11	15438438	10771
ENSG00000162438.11	15438438	5708
ENSG00000132906.17	15526534	2945
ENSG00000132906.17	15526534	78
ENSG00000116138.12	15526812	1118
ENSG00000116771.5	15585110	13
ENSG00000197312.11	15617499	14917
ENSG00000197312.11	15617499	12776
ENSG00000197312.11	15617499	580
ENSG00000197312.11	15617499	2539
ENSG00000197312.11	15617499	3487
ENSG00000116786.11	15684331	234
ENSG00000116786.11	15684331	2198
ENSG00000116786.11	15684331	13029
ENSG00000116786.11	15684331	19230
ENSG00000116786.11	15684331	20199
ENSG00000162461.7	15736404	18634
ENSG00000162461.7	15736404	17195
ENSG00000162461.7	15736404	324
ENSG00000162461.7	15736404	1167
ENSG00000162458.12	15756606	2205
ENSG00000162458.12	15756606	3978
ENSG00000162458.12	15756606	5090
ENSG00000162458.12	15756606	24852
ENSG00000233954.6	15809348	10919
ENSG00000233954.6	15809348	7834
ENSG00000065526.10	15847863	14472
ENSG00000065526.10	15847863	653
ENSG00000065526.10	15847863	2922
ENSG00000065526.10	15847863	38494
ENSG00000065526.10	15847863	39909
ENSG00000065526.10	15847863	46296
ENSG00000116809.11	15976132	21402
ENSG00000116809.11	15976132	10785
ENSG00000116809.11	15976132	9092
ENSG00000116809.11	15976132	682
ENSG00000186510.11	16018874	4150
ENSG00000186510.11	16018874	214
ENSG00000173641.17	16019594	430
ENSG00000142627.12	16156087	34462
ENSG00000142627.12	16156087	15143
ENSG00000142627.12	16156087	13544
ENSG00000142627.12	16156087	12123
ENSG00000142627.12	16156087	8187
ENSG00000142627.12	16156087	1358
ENSG00000142627.12	16156087	989
ENSG00000142627.12	16156087	12667
ENSG00000142627.12	16156087	22248
ENSG00000142627.12	16156087	23563
ENSG00000142627.12	16156087	26756
ENSG00000142632.16	16212609	6168
ENSG00000142632.16	16212609	4792
ENSG00000142632.16	16212609	3721
ENSG00000142632.16	16212609	4517
ENSG00000142632.16	16212609	5528
ENSG00000132881.11	16237162	391
ENSG00000132881.11	16237162	979
ENSG00000132881.11	16237162	12738
ENSG00000132881.11	16237162	13272
ENSG00000132881.11	16237162	14292
ENSG00000037637.10	16352454	53208
ENSG00000037637.10	16352454	1434
ENSG00000037637.10	16352454	861
ENSG00000055070.16	16352574	17232
ENSG00000055070.16	16352574	24887
ENSG00000055070.16	16352574	27393
ENSG00000055070.16	16352574	34729
ENSG00000055070.16	16352574	35884
ENSG00000055070.16	16352574	41074
ENSG00000157191.19	16440671	144
ENSG00000157191.19	16440671	1306
ENSG00000219481.10	16613562	607
ENSG00000219481.10	16613562	1561
ENSG00000237847.2	16673002	28816
ENSG00000237847.2	16673002	27423
ENSG00000058453.16	16740272	25268
ENSG00000117122.13	16980835	91628
ENSG00000117122.13	16980835	90686
ENSG00000117122.13	16980835	87975
ENSG00000117122.13	16980835	83357
ENSG00000117122.13	16980835	76977
ENSG00000117122.13	16980835	74487
ENSG00000117122.13	16980835	66953
ENSG00000117122.13	16980835	65089
ENSG00000117122.13	16980835	32173
ENSG00000117122.13	16980835	582
ENSG00000159363.17	17011928	488
ENSG00000117118.9	17054170	618
ENSG00000179051.13	17439724	2230
ENSG00000179051.13	17439724	914
ENSG00000074964.16	17539834	22797
ENSG00000074964.16	17539834	7040
ENSG00000074964.16	17539834	271
ENSG00000074964.16	17539834	1549
ENSG00000074964.16	17539834	2307
ENSG00000074964.16	17539834	6234
ENSG00000074964.16	17539834	12713
ENSG00000074964.16	17539834	23213
ENSG00000074964.16	17539834	26739
ENSG00000074964.16	17539834	27806
ENSG00000074964.16	17539834	31254
ENSG00000074964.16	17539834	33602
ENSG00000074964.16	17539834	34479
ENSG00000074964.16	17539834	36872
ENSG00000074964.16	17539834	40579
ENSG00000074964.16	17539834	42680
ENSG00000074964.16	17539834	49023
ENSG00000074964.16	17539834	50090
ENSG00000074964.16	17539834	56929
ENSG00000074964.16	17539834	57364
ENSG00000074964.16	17539834	67052
ENSG00000074964.16	17539834	85080
ENSG00000179023.8	18480981	869
ENSG00000179023.8	18480981	1030
ENSG00000179023.8	18480981	1743
ENSG00000159423.16	18902781	1174
ENSG00000159423.16	18902781	5624
ENSG00000255275.3	18921121	4063
ENSG00000255275.3	18921121	7225
ENSG00000169991.10	18956686	10791
ENSG00000169991.10	18956686	6473
ENSG00000169991.10	18956686	4349
ENSG00000169991.10	18956686	1650
ENSG00000169991.10	18956686	976
ENSG00000169991.10	18956686	54576
ENSG00000169991.10	18956686	56115
ENSG00000169991.10	18956686	111886
ENSG00000169991.10	18956686	117271
ENSG00000169991.10	18956686	119535
ENSG00000169991.10	18956686	124980
ENSG00000127481.14	19210276	87442
ENSG00000127481.14	19210276	71123
ENSG00000127481.14	19210276	69080
ENSG00000127481.14	19210276	6286
ENSG00000127481.14	19210276	1957
ENSG00000127481.14	19210276	770
ENSG00000127481.14	19210276	1536
ENSG00000053372.4	19251538	354
ENSG00000127463.13	19251552	2058
ENSG00000127463.13	19251552	9332
ENSG00000162482.4	19289250	18060
ENSG00000162482.4	19289250	14443
ENSG00000162482.4	19289250	284
ENSG00000162482.4	19289250	836
ENSG00000053371.12	19312146	629
ENSG00000040487.12	19312325	1549
ENSG00000040487.12	19312325	36244
ENSG00000040487.12	19312325	74664
ENSG00000040487.12	19312325	78912
ENSG00000040487.12	19312325	81135
ENSG00000077549.17	19485539	82426
ENSG00000077549.17	19485539	80302
ENSG00000077549.17	19485539	79005
ENSG00000077549.17	19485539	76511
ENSG00000077549.17	19485539	71731
ENSG00000077549.17	19485539	71122
ENSG00000077549.17	19485539	69869
ENSG00000077549.17	19485539	65092
ENSG00000077549.17	19485539	64361
ENSG00000077549.17	19485539	63763
ENSG00000077549.17	19485539	56858
ENSG00000077549.17	19485539	54164
ENSG00000077549.17	19485539	50628
ENSG00000077549.17	19485539	43623
ENSG00000077549.17	19485539	40568
ENSG00000077549.17	19485539	38360
ENSG00000077549.17	19485539	31071
ENSG00000077549.17	19485539	27618
ENSG00000077549.17	19485539	26365
ENSG00000077549.17	19485539	25383
ENSG00000077549.17	19485539	16013
ENSG00000077549.17	19485539	14046
ENSG00000077549.17	19485539	13003
ENSG00000077549.17	19485539	7664
ENSG00000077549.17	19485539	2726
ENSG00000077549.17	19485539	2214
ENSG00000077549.17	19485539	1009
ENSG00000077549.17	19485539	1739
ENSG00000077549.17	19485539	2474
ENSG00000077549.17	19485539	10891
ENSG00000077549.17	19485539	20618
ENSG00000270136.5	19596978	1623
ENSG00000270136.5	19596978	6591
ENSG00000270136.5	19596978	10681
ENSG00000270136.5	19596978	16470
ENSG00000158747.13	19640553	3344
ENSG00000158747.13	19640553	6557
ENSG00000158747.13	19640553	7439
ENSG00000158747.13	19640553	8305
ENSG00000158747.13	19640553	10794
ENSG00000162542.13	19799945	63156
ENSG00000162542.13	19799945	61002
ENSG00000162542.13	19799945	545
ENSG00000169914.5	19882512	1664
ENSG00000162543.5	20186084	1520
ENSG00000162545.5	20486220	920
ENSG00000162545.5	20486220	1127
ENSG00000090432.6	20508161	608
ENSG00000158828.5	20633454	9
ENSG00000158828.5	20633454	1964
ENSG00000244038.9	20661544	800
ENSG00000244038.9	20661544	1040
ENSG00000117245.12	20718017	20338
ENSG00000189410.11	20732837	1130
ENSG00000127483.17	20787323	1663
